product_id,product_name,category,subcategory,brand,unit_price,cost_price,currency,active_flag
PRD001277,Grocery Product 1277,Grocery,Standard,Apex,1580.18,1643.14,USD,Y
PRD001278,Electronics Product 1278,Electronics,Premium,Apex,713.83,396.44,USD,Y
PRD001279,Grocery Product 1279,Grocery,Basic,Apex,450.46,41.62,USD,Y
PRD001280,Electronics Product 1280,Electronics,Basic,Apex,950.41,1417.98,INR,Y
PRD001281,Home Product 1281,Home,Standard,Orion,604.17,1457.65,GBP,Y
PRD001282,Beauty Product 1282,Beauty,Basic,Orion,2196.58,120.48,INR,Y
PRD001283,Home Product 1283,Home,Premium,Zenith,948.6,675.54,GBP,Y
PRD001284,Sports Product 1284,Sports,Premium,Nova,1908.89,1058.42,GBP,Y
PRD001285,Home Product 1285,Home,Standard,Apex,137.88,1432.71,INR,Y
PRD001286,Beauty Product 1286,Beauty,Standard,Apex,1819.61,1413.04,GBP,N
PRD001287,Electronics Product 1287,Electronics,Premium,Zenith,973.35,1588.71,GBP,Y
PRD001288,Fashion Product 1288,Fashion,Basic,Orion,451.6,1283.34,GBP,Y
PRD001289,Sports Product 1289,Sports,Standard,Orion,674.5,723.5,GBP,Y
PRD001290,Home Product 1290,Home,Premium,Apex,1132.94,424.19,INR,Y
PRD001291,Fashion Product 1291,Fashion,Standard,Zenith,397.24,1516.85,USD,Y
PRD001292,Electronics Product 1292,Electronics,Premium,Nova,741.14,935.32,INR,N
PRD001293,Electronics Product 1293,Electronics,Standard,Zenith,1554.71,768.71,USD,Y
PRD001294,Fashion Product 1294,Fashion,Standard,Orion,795.97,690.12,INR,Y
PRD001295,Home Product 1295,Home,Standard,Nova,900.94,151.11,GBP,Y
PRD001296,Beauty Product 1296,Beauty,Basic,Nova,1965.75,1668.11,INR,Y
PRD001297,Electronics Product 1297,Electronics,Standard,Nova,1367.34,602.76,GBP,Y
PRD001298,Grocery Product 1298,Grocery,Standard,Vertex,480.65,1088.45,INR,Y
PRD001299,Grocery Product 1299,Grocery,Premium,Vertex,708.2,625.9,USD,Y
PRD001300,Beauty Product 1300,Beauty,Basic,Nova,1182.65,924.23,INR,Y
PRD001301,Home Product 1301,Home,Premium,Apex,1188.72,929.94,GBP,Y
PRD001302,Sports Product 1302,Sports,Standard,Vertex,1980.83,565.6,INR,Y
PRD001303,Sports Product 1303,Sports,Standard,Apex,1099.51,1535.74,INR,Y
PRD001304,Home Product 1304,Home,Basic,Apex,767.4,1328.84,USD,Y
PRD001305,Grocery Product 1305,Grocery,Premium,Orion,1067.17,1355.47,GBP,Y
PRD001306,Grocery Product 1306,Grocery,Standard,Zenith,62.98,1414.29,INR,Y
PRD001307,Grocery Product 1307,Grocery,Basic,Zenith,2284.81,1034.26,USD,Y
PRD001308,Home Product 1308,Home,Standard,Nova,1338.55,341.44,INR,Y
PRD001309,Beauty Product 1309,Beauty,Standard,Vertex,237.64,190.45,GBP,Y
PRD001310,Electronics Product 1310,Electronics,Basic,Zenith,1224.09,338.49,INR,Y
PRD001311,Grocery Product 1311,Grocery,Premium,Apex,731.31,945.34,USD,Y
PRD001312,Grocery Product 1312,Grocery,Basic,Nova,433.71,1547.89,USD,Y
PRD001313,Home Product 1313,Home,Premium,Apex,1343.45,862.42,INR,Y
PRD001314,Home Product 1314,Home,Premium,Apex,777.84,1472.76,GBP,Y
PRD001315,Home Product 1315,Home,Basic,Zenith,2348.19,1058.72,GBP,Y
PRD001316,Grocery Product 1316,Grocery,Premium,Nova,2477.76,803.98,USD,N
PRD001317,Home Product 1317,Home,Basic,Vertex,2276.2,1582.99,USD,Y
PRD001318,Beauty Product 1318,Beauty,Premium,Nova,723.34,1586.15,USD,Y
PRD001319,Sports Product 1319,Sports,Basic,Vertex,980.77,1482.7,INR,Y
PRD001320,Home Product 1320,Home,Premium,Zenith,1834.44,825.72,GBP,Y
PRD001321,Sports Product 1321,Sports,Basic,Nova,986.91,1702.4,INR,Y
PRD001322,Grocery Product 1322,Grocery,Basic,Zenith,733.26,1649.58,GBP,Y
PRD001323,Fashion Product 1323,Fashion,Standard,Zenith,307.47,665.61,INR,Y
PRD001324,Grocery Product 1324,Grocery,Standard,Orion,416.27,375.65,INR,Y
PRD001325,Electronics Product 1325,Electronics,Premium,Orion,955.98,1343.49,INR,Y
PRD001326,Electronics Product 1326,Electronics,Premium,Vertex,291.13,1651.1,USD,Y
PRD001327,Fashion Product 1327,Fashion,Standard,Nova,210.96,1183.67,GBP,Y
PRD001328,Home Product 1328,Home,Standard,Vertex,2104.7,309.55,INR,N
PRD001329,Electronics Product 1329,Electronics,Premium,Vertex,314.76,1335.38,INR,Y
PRD001330,Sports Product 1330,Sports,Premium,Vertex,387.97,646.48,INR,Y
PRD001331,Sports Product 1331,Sports,Basic,Apex,1107.94,88.82,GBP,Y
PRD001332,Sports Product 1332,Sports,Basic,Nova,979.59,557.06,INR,N
PRD001333,Electronics Product 1333,Electronics,Premium,Orion,1918.95,1672.09,USD,Y
PRD001334,Home Product 1334,Home,Premium,Nova,1057.1,1780.76,USD,Y
PRD001335,Sports Product 1335,Sports,Basic,Nova,555.32,1588.47,GBP,Y
PRD001336,Sports Product 1336,Sports,Premium,Nova,1042.12,196.51,USD,Y
PRD001337,Beauty Product 1337,Beauty,Basic,Apex,1563.56,1681.99,USD,Y
PRD001338,Electronics Product 1338,Electronics,Premium,Apex,269.18,584.09,INR,Y
PRD001339,Sports Product 1339,Sports,Standard,Nova,976.02,827.42,INR,Y
PRD001340,Sports Product 1340,Sports,Basic,Vertex,114.63,1594.17,USD,Y
PRD001341,Beauty Product 1341,Beauty,Standard,Nova,1782.77,1424.89,GBP,Y
PRD001342,Grocery Product 1342,Grocery,Premium,Zenith,814.26,1136.68,USD,Y
PRD001343,Grocery Product 1343,Grocery,Premium,Vertex,2445.16,1200.47,INR,Y
PRD001344,Electronics Product 1344,Electronics,Basic,Zenith,1125.03,921.31,GBP,Y
PRD001345,Beauty Product 1345,Beauty,Basic,Nova,585.35,1110.58,INR,Y
PRD001346,Home Product 1346,Home,Basic,Orion,1894.33,1116.72,INR,Y
PRD001347,Grocery Product 1347,Grocery,Standard,Vertex,509.02,678.22,GBP,Y
PRD001348,Home Product 1348,Home,Basic,Zenith,2471.44,800.38,USD,Y
PRD001349,Grocery Product 1349,Grocery,Standard,Nova,1304.58,1759.69,GBP,Y
PRD001350,Electronics Product 1350,Electronics,Premium,Vertex,860.11,372.85,INR,Y
PRD001351,Sports Product 1351,Sports,Basic,Apex,1522.12,688.53,USD,Y
PRD001352,Fashion Product 1352,Fashion,Basic,Nova,166.22,886.48,INR,Y
PRD001353,Sports Product 1353,Sports,Premium,Apex,318.27,315.1,GBP,Y
PRD001354,Home Product 1354,Home,Basic,Nova,1068.47,842.33,INR,Y
PRD001355,Home Product 1355,Home,Standard,Apex,1516.6,547.67,GBP,Y
PRD001356,Sports Product 1356,Sports,Premium,Vertex,2156.75,867.66,USD,Y
PRD001357,Fashion Product 1357,Fashion,Premium,Orion,1106.23,911.01,GBP,Y
PRD001358,Home Product 1358,Home,Standard,Nova,1906.01,771.03,INR,Y
PRD001359,Beauty Product 1359,Beauty,Basic,Apex,1384.37,318.73,USD,Y
PRD001360,Grocery Product 1360,Grocery,Standard,Vertex,940.99,1092.03,INR,Y
PRD001361,Home Product 1361,Home,Basic,Orion,493.31,1649.29,INR,Y
PRD001362,Beauty Product 1362,Beauty,Basic,Vertex,1231.18,1666.47,USD,Y
PRD001363,Fashion Product 1363,Fashion,Standard,Vertex,1604.42,1060.19,USD,Y
PRD001364,Electronics Product 1364,Electronics,Standard,Zenith,410.09,1374.02,USD,Y
PRD001365,Beauty Product 1365,Beauty,Basic,Orion,1589.27,664.62,INR,Y
PRD001366,Fashion Product 1366,Fashion,Basic,Apex,609.67,65.01,USD,Y
PRD001367,Sports Product 1367,Sports,Basic,Apex,657.02,821.48,GBP,Y
PRD001368,Grocery Product 1368,Grocery,Premium,Zenith,1447.96,1193.7,INR,Y
PRD001369,Electronics Product 1369,Electronics,Premium,Orion,997.18,1056.33,INR,Y
PRD001370,Home Product 1370,Home,Standard,Apex,2075.23,457.41,USD,Y
PRD001371,Beauty Product 1371,Beauty,Basic,Orion,1467.27,1321.88,GBP,Y
PRD001372,Electronics Product 1372,Electronics,Basic,Zenith,1942.84,621.87,INR,Y
PRD001373,Sports Product 1373,Sports,Premium,Orion,1749.03,14.54,INR,Y
PRD001374,Electronics Product 1374,Electronics,Premium,Nova,1935.49,753.86,USD,Y
PRD001375,Sports Product 1375,Sports,Standard,Apex,445.12,337.96,INR,Y
PRD001376,Fashion Product 1376,Fashion,Premium,Zenith,2371.47,812.84,INR,Y
PRD001377,Home Product 1377,Home,Premium,Apex,2023.9,347.82,USD,Y
PRD001378,Sports Product 1378,Sports,Basic,Nova,2171.56,301.53,USD,Y
PRD001379,Fashion Product 1379,Fashion,Premium,Vertex,165.33,56.31,INR,Y
PRD001380,Fashion Product 1380,Fashion,Basic,Nova,28.72,481.15,INR,N
PRD001381,Electronics Product 1381,Electronics,Premium,Apex,1308.22,16.05,GBP,Y
PRD001382,Grocery Product 1382,Grocery,Standard,Orion,1893.49,1089.06,USD,Y
PRD001383,Sports Product 1383,Sports,Standard,Vertex,2043.03,1693.96,GBP,Y
PRD001384,Fashion Product 1384,Fashion,Basic,Nova,2438.39,1571.92,INR,Y
PRD001385,Fashion Product 1385,Fashion,Basic,Orion,1814.42,1598.68,INR,Y
PRD001386,Beauty Product 1386,Beauty,Premium,Zenith,702.27,1259.58,INR,Y
PRD001387,Fashion Product 1387,Fashion,Basic,Orion,1289.71,1189.43,INR,Y
PRD001388,Electronics Product 1388,Electronics,Basic,Vertex,2184.22,1745.37,GBP,Y
PRD001389,Sports Product 1389,Sports,Standard,Apex,1518.87,722.1,GBP,Y
PRD001390,Grocery Product 1390,Grocery,Standard,Orion,2467.24,1543.21,INR,Y
PRD001391,Grocery Product 1391,Grocery,Basic,Apex,1781.3,1566.14,GBP,Y
PRD001392,Electronics Product 1392,Electronics,Premium,Orion,1993.07,544.52,GBP,Y
PRD001393,Fashion Product 1393,Fashion,Premium,Orion,2387.85,869.46,GBP,Y
PRD001394,Home Product 1394,Home,Premium,Apex,1884.37,1188.56,INR,Y
PRD001395,Fashion Product 1395,Fashion,Basic,Nova,404.79,1672.35,USD,Y
PRD001396,Home Product 1396,Home,Basic,Vertex,1666.5,1712.85,GBP,Y
PRD001397,Sports Product 1397,Sports,Premium,Zenith,1585.7,887.05,GBP,Y
PRD001398,Home Product 1398,Home,Basic,Zenith,166.34,619.78,GBP,Y
PRD001399,Sports Product 1399,Sports,Basic,Zenith,2415.79,788.22,INR,Y
PRD001400,Grocery Product 1400,Grocery,Premium,Vertex,223.76,163.18,GBP,N
PRD001401,Home Product 1401,Home,Basic,Nova,1434.23,231.97,USD,Y
PRD001402,Beauty Product 1402,Beauty,Basic,Nova,780.44,1063.34,INR,Y
PRD001403,Fashion Product 1403,Fashion,Standard,Vertex,1994.81,1681.26,INR,Y
PRD001404,Sports Product 1404,Sports,Basic,Zenith,559.24,713.38,GBP,Y
PRD001405,Grocery Product 1405,Grocery,Premium,Vertex,2093.86,901.2,USD,Y
PRD001406,Beauty Product 1406,Beauty,Standard,Apex,1868.91,1528.88,GBP,Y
PRD001407,Beauty Product 1407,Beauty,Standard,Vertex,1258.43,1240.41,USD,N
PRD001408,Fashion Product 1408,Fashion,Basic,Apex,1240.09,1268.34,USD,Y
PRD001409,Grocery Product 1409,Grocery,Premium,Apex,2120.93,1682.18,INR,Y
PRD001410,Home Product 1410,Home,Standard,Orion,751.26,1467.58,INR,Y
PRD001411,Beauty Product 1411,Beauty,Standard,Vertex,1058.98,853.74,USD,Y
PRD001412,Fashion Product 1412,Fashion,Premium,Zenith,1818.25,510.41,INR,Y
PRD001413,Fashion Product 1413,Fashion,Premium,Apex,811.93,1424.93,INR,Y
PRD001414,Fashion Product 1414,Fashion,Basic,Apex,1445.01,797.07,USD,Y
PRD001415,Home Product 1415,Home,Premium,Apex,2011.87,354.59,GBP,Y
PRD001416,Grocery Product 1416,Grocery,Basic,Zenith,259.36,1414.54,INR,Y
PRD001417,Fashion Product 1417,Fashion,Basic,Apex,2315.33,175.6,USD,Y
PRD001418,Electronics Product 1418,Electronics,Premium,Zenith,1626.99,1069.33,INR,Y
PRD001419,Home Product 1419,Home,Premium,Nova,605.93,881.06,GBP,N
PRD001420,Home Product 1420,Home,Basic,Orion,1940.75,1784.12,GBP,Y
PRD001421,Fashion Product 1421,Fashion,Basic,Orion,691.66,1176.79,USD,Y
PRD001422,Electronics Product 1422,Electronics,Premium,Nova,309.52,1155.61,GBP,Y
PRD001423,Electronics Product 1423,Electronics,Basic,Zenith,2468.44,864.66,GBP,Y
PRD001424,Beauty Product 1424,Beauty,Premium,Orion,1213.06,1161.34,USD,Y
PRD001425,Beauty Product 1425,Beauty,Premium,Nova,816.45,1285.64,GBP,Y
PRD001426,Fashion Product 1426,Fashion,Basic,Nova,987.52,1471.98,GBP,Y
PRD001427,Electronics Product 1427,Electronics,Basic,Zenith,1349.76,1474.43,GBP,Y
PRD001428,Home Product 1428,Home,Basic,Nova,455.76,1079.59,INR,Y
PRD001429,Beauty Product 1429,Beauty,Standard,Vertex,312.0,234.48,INR,Y
PRD001430,Electronics Product 1430,Electronics,Basic,Vertex,2129.37,65.9,INR,Y
PRD001431,Grocery Product 1431,Grocery,Standard,Zenith,433.15,1758.85,GBP,Y
PRD001432,Home Product 1432,Home,Standard,Nova,2365.81,936.44,USD,Y
PRD001433,Fashion Product 1433,Fashion,Premium,Zenith,1228.65,565.35,USD,N
PRD001434,Beauty Product 1434,Beauty,Basic,Apex,1721.39,1193.72,INR,Y
PRD001435,Electronics Product 1435,Electronics,Premium,Apex,752.77,1499.23,INR,N
PRD001436,Beauty Product 1436,Beauty,Premium,Zenith,900.87,233.9,GBP,Y
PRD001437,Electronics Product 1437,Electronics,Basic,Vertex,655.38,1170.63,INR,Y
PRD001438,Fashion Product 1438,Fashion,Premium,Vertex,1692.93,1692.54,INR,Y
PRD001439,Home Product 1439,Home,Premium,Vertex,2488.42,1255.15,INR,Y
PRD001440,Beauty Product 1440,Beauty,Basic,Zenith,1514.34,757.18,INR,Y
PRD001441,Fashion Product 1441,Fashion,Standard,Nova,2410.22,447.75,USD,Y
PRD001442,Beauty Product 1442,Beauty,Premium,Zenith,1019.92,594.86,INR,Y
PRD001443,Grocery Product 1443,Grocery,Standard,Apex,2172.79,408.7,INR,Y
PRD001444,Fashion Product 1444,Fashion,Premium,Orion,2379.7,1409.57,INR,Y
PRD001445,Beauty Product 1445,Beauty,Basic,Vertex,1474.12,1452.82,INR,Y
PRD001446,Grocery Product 1446,Grocery,Basic,Zenith,2164.17,994.12,GBP,Y
PRD001447,Electronics Product 1447,Electronics,Premium,Vertex,2366.54,703.05,USD,Y
PRD001448,Beauty Product 1448,Beauty,Basic,Orion,1194.77,232.25,INR,Y
PRD001449,Sports Product 1449,Sports,Premium,Apex,360.96,1022.91,USD,Y
PRD001450,Sports Product 1450,Sports,Basic,Vertex,1770.22,450.65,GBP,Y
PRD001451,Sports Product 1451,Sports,Standard,Apex,1100.21,639.14,USD,Y
PRD001452,Grocery Product 1452,Grocery,Standard,Orion,1303.88,1294.08,INR,Y
PRD001453,Sports Product 1453,Sports,Premium,Vertex,1019.25,564.99,INR,Y
PRD001454,Electronics Product 1454,Electronics,Basic,Apex,2362.44,299.71,INR,Y
PRD001455,Sports Product 1455,Sports,Standard,Zenith,2324.32,1455.6,INR,Y
PRD001456,Sports Product 1456,Sports,Basic,Apex,1201.74,928.48,GBP,Y
PRD001457,Sports Product 1457,Sports,Premium,Orion,39.68,344.76,GBP,Y
PRD001458,Sports Product 1458,Sports,Standard,Zenith,1875.42,441.87,GBP,Y
PRD001459,Sports Product 1459,Sports,Basic,Nova,1520.4,1736.47,GBP,Y
PRD001460,Home Product 1460,Home,Premium,Nova,920.79,242.57,USD,Y
PRD001461,Fashion Product 1461,Fashion,Standard,Orion,430.36,1745.6,USD,Y
PRD001462,Beauty Product 1462,Beauty,Premium,Vertex,751.45,530.5,INR,Y
PRD001463,Sports Product 1463,Sports,Basic,Zenith,987.09,1661.73,GBP,Y
PRD001464,Electronics Product 1464,Electronics,Standard,Zenith,2121.64,106.32,INR,N
PRD001465,Fashion Product 1465,Fashion,Standard,Vertex,887.96,12.26,GBP,Y
PRD001466,Fashion Product 1466,Fashion,Standard,Nova,257.84,887.21,INR,Y
PRD001467,Beauty Product 1467,Beauty,Premium,Orion,313.99,878.88,INR,Y
PRD001468,Home Product 1468,Home,Standard,Orion,938.9,658.0,INR,Y
PRD001469,Grocery Product 1469,Grocery,Premium,Orion,1642.42,792.52,INR,Y
PRD001470,Sports Product 1470,Sports,Standard,Nova,901.3,1567.31,INR,Y
PRD001471,Home Product 1471,Home,Standard,Nova,338.53,759.64,USD,Y
PRD001472,Home Product 1472,Home,Basic,Apex,2371.2,1727.58,USD,Y
PRD001473,Fashion Product 1473,Fashion,Standard,Zenith,1241.44,1228.08,INR,Y
PRD001474,Fashion Product 1474,Fashion,Basic,Orion,332.89,1723.95,INR,Y
PRD001475,Home Product 1475,Home,Standard,Zenith,39.05,1232.93,INR,Y
PRD001476,Fashion Product 1476,Fashion,Basic,Nova,1088.65,523.17,USD,Y
PRD001477,Fashion Product 1477,Fashion,Premium,Zenith,385.48,921.7,INR,Y
PRD001478,Electronics Product 1478,Electronics,Standard,Apex,1667.49,774.2,USD,Y
PRD001479,Sports Product 1479,Sports,Basic,Zenith,1529.7,342.04,GBP,Y
PRD001480,Home Product 1480,Home,Premium,Apex,1006.2,495.13,INR,Y
PRD001481,Fashion Product 1481,Fashion,Premium,Zenith,503.11,1556.24,USD,Y
PRD001482,Beauty Product 1482,Beauty,Standard,Apex,558.33,768.66,INR,Y
PRD001483,Fashion Product 1483,Fashion,Basic,Nova,764.2,486.84,USD,Y
PRD001484,Sports Product 1484,Sports,Standard,Apex,803.0,88.46,INR,Y
PRD001485,Electronics Product 1485,Electronics,Basic,Vertex,533.88,851.29,GBP,Y
PRD001486,Fashion Product 1486,Fashion,Premium,Vertex,2371.08,656.36,USD,Y
PRD001487,Electronics Product 1487,Electronics,Basic,Nova,1708.99,1387.52,INR,Y
PRD001488,Grocery Product 1488,Grocery,Basic,Vertex,1858.62,1061.27,GBP,Y
PRD001489,Home Product 1489,Home,Basic,Vertex,529.03,693.14,INR,Y
PRD001490,Sports Product 1490,Sports,Basic,Zenith,305.28,1057.05,GBP,Y
PRD001491,Home Product 1491,Home,Basic,Orion,2314.12,137.56,GBP,N
PRD001492,Grocery Product 1492,Grocery,Standard,Orion,2474.16,365.99,GBP,Y
PRD001493,Electronics Product 1493,Electronics,Premium,Apex,1048.44,1281.75,GBP,Y
PRD001494,Grocery Product 1494,Grocery,Standard,Nova,2277.57,124.67,USD,Y
PRD001495,Beauty Product 1495,Beauty,Premium,Apex,1499.89,1254.98,INR,Y
PRD001496,Electronics Product 1496,Electronics,Basic,Nova,1987.0,1249.76,GBP,Y
PRD001497,Fashion Product 1497,Fashion,Basic,Zenith,2176.29,1748.85,INR,Y
PRD001498,Beauty Product 1498,Beauty,Standard,Zenith,1949.53,723.33,USD,Y
PRD001499,Home Product 1499,Home,Premium,Apex,1431.89,1067.03,INR,Y
PRD001500,Fashion Product 1500,Fashion,Basic,Zenith,650.79,1534.9,USD,Y
PRD001501,Beauty Product 1501,Beauty,Premium,Apex,563.7,961.82,USD,Y
PRD001502,Sports Product 1502,Sports,Premium,Vertex,2318.48,488.97,INR,Y
PRD001503,Home Product 1503,Home,Basic,Nova,8.49,627.39,GBP,Y
PRD001504,Grocery Product 1504,Grocery,Premium,Zenith,663.78,243.1,GBP,Y
PRD001505,Grocery Product 1505,Grocery,Premium,Nova,2060.71,397.05,USD,Y
PRD001506,Grocery Product 1506,Grocery,Premium,Zenith,1645.01,1562.76,GBP,Y
PRD001507,Sports Product 1507,Sports,Basic,Orion,2364.41,465.45,GBP,N
PRD001508,Beauty Product 1508,Beauty,Premium,Orion,555.49,486.02,GBP,Y
PRD001509,Home Product 1509,Home,Standard,Apex,1825.88,782.72,INR,Y
PRD001510,Electronics Product 1510,Electronics,Standard,Apex,1151.18,1468.63,INR,Y
PRD001511,Beauty Product 1511,Beauty,Standard,Apex,1620.67,40.82,INR,Y
PRD001512,Fashion Product 1512,Fashion,Basic,Zenith,473.68,260.91,USD,Y
PRD001513,Fashion Product 1513,Fashion,Basic,Orion,255.08,949.62,GBP,Y
PRD001514,Beauty Product 1514,Beauty,Premium,Orion,963.06,200.73,INR,Y
PRD001515,Home Product 1515,Home,Premium,Nova,672.8,1689.66,GBP,Y
PRD001516,Electronics Product 1516,Electronics,Premium,Zenith,1841.65,611.09,GBP,Y
PRD001517,Home Product 1517,Home,Premium,Orion,1900.38,1606.63,INR,Y
PRD001518,Grocery Product 1518,Grocery,Standard,Apex,613.3,979.72,USD,Y
PRD001519,Electronics Product 1519,Electronics,Premium,Nova,261.52,536.24,GBP,Y
PRD001520,Home Product 1520,Home,Premium,Apex,64.88,770.56,INR,Y
PRD001521,Sports Product 1521,Sports,Standard,Apex,2304.62,1232.9,GBP,Y
PRD001522,Fashion Product 1522,Fashion,Premium,Nova,565.18,1721.77,USD,Y
PRD001523,Electronics Product 1523,Electronics,Basic,Vertex,300.29,1662.21,INR,Y
PRD001524,Beauty Product 1524,Beauty,Premium,Apex,1074.43,604.71,INR,Y
PRD001525,Home Product 1525,Home,Basic,Vertex,1563.77,518.75,INR,Y
PRD001526,Fashion Product 1526,Fashion,Basic,Vertex,2332.54,1459.86,GBP,Y
PRD001527,Electronics Product 1527,Electronics,Premium,Apex,804.04,704.91,GBP,Y
PRD001528,Electronics Product 1528,Electronics,Premium,Zenith,1071.5,1308.89,INR,Y
PRD001529,Grocery Product 1529,Grocery,Premium,Apex,1920.0,636.64,USD,Y
PRD001530,Fashion Product 1530,Fashion,Basic,Orion,1506.35,1146.98,INR,Y
PRD001531,Fashion Product 1531,Fashion,Standard,Zenith,1245.27,962.19,GBP,Y
PRD001532,Home Product 1532,Home,Standard,Nova,1454.51,761.05,GBP,Y
PRD001533,Sports Product 1533,Sports,Premium,Apex,907.47,368.29,INR,Y
PRD001534,Beauty Product 1534,Beauty,Standard,Apex,2302.66,110.06,USD,Y
PRD001535,Home Product 1535,Home,Standard,Orion,364.63,1536.4,USD,Y
PRD001536,Home Product 1536,Home,Premium,Nova,1868.75,213.67,GBP,Y
PRD001537,Fashion Product 1537,Fashion,Basic,Nova,1741.83,766.2,INR,Y
PRD001538,Sports Product 1538,Sports,Basic,Nova,1194.68,1070.28,INR,Y
PRD001539,Home Product 1539,Home,Standard,Apex,202.09,141.49,GBP,Y
PRD001540,Home Product 1540,Home,Premium,Orion,1860.18,1347.35,GBP,Y
PRD001541,Fashion Product 1541,Fashion,Standard,Vertex,1112.71,1161.79,INR,Y
PRD001542,Electronics Product 1542,Electronics,Premium,Nova,2203.49,60.72,INR,Y
PRD001543,Home Product 1543,Home,Premium,Orion,2082.54,1224.79,USD,Y
PRD001544,Sports Product 1544,Sports,Standard,Zenith,1257.17,1277.71,USD,Y
PRD001545,Grocery Product 1545,Grocery,Premium,Zenith,947.01,1712.08,GBP,Y
PRD001546,Fashion Product 1546,Fashion,Basic,Nova,551.17,333.1,GBP,Y
PRD001547,Beauty Product 1547,Beauty,Premium,Orion,1196.15,1175.9,USD,Y
PRD001548,Home Product 1548,Home,Premium,Vertex,1618.38,352.93,INR,Y
PRD001549,Electronics Product 1549,Electronics,Standard,Zenith,1948.1,605.84,INR,Y
PRD001550,Home Product 1550,Home,Basic,Nova,167.97,1076.01,USD,Y
PRD001551,Beauty Product 1551,Beauty,Premium,Nova,604.64,155.82,GBP,N
PRD001552,Electronics Product 1552,Electronics,Basic,Orion,118.97,568.3,USD,Y
PRD001553,Grocery Product 1553,Grocery,Standard,Orion,1253.04,568.11,USD,Y
PRD001554,Home Product 1554,Home,Basic,Nova,831.64,1614.03,GBP,Y
PRD001555,Beauty Product 1555,Beauty,Premium,Nova,1470.0,689.65,GBP,Y
PRD001556,Grocery Product 1556,Grocery,Premium,Apex,1707.52,144.52,GBP,Y
PRD001557,Sports Product 1557,Sports,Premium,Apex,2019.65,1178.63,GBP,Y
PRD001558,Beauty Product 1558,Beauty,Basic,Zenith,1630.23,1674.62,USD,Y
PRD001559,Home Product 1559,Home,Standard,Vertex,903.99,1541.15,USD,Y
PRD001560,Sports Product 1560,Sports,Basic,Orion,601.58,1794.63,GBP,Y
PRD001561,Home Product 1561,Home,Basic,Orion,248.03,29.85,USD,Y
PRD001562,Electronics Product 1562,Electronics,Standard,Nova,1139.75,307.98,USD,Y
PRD001563,Electronics Product 1563,Electronics,Standard,Zenith,911.5,163.34,INR,Y
PRD001564,Grocery Product 1564,Grocery,Standard,Vertex,1909.05,797.36,INR,Y
PRD001565,Beauty Product 1565,Beauty,Standard,Nova,911.86,518.07,USD,N
PRD001566,Sports Product 1566,Sports,Premium,Orion,920.0,1521.17,USD,Y
PRD001567,Electronics Product 1567,Electronics,Basic,Orion,1267.33,475.3,GBP,Y
PRD001568,Beauty Product 1568,Beauty,Basic,Nova,1853.9,442.94,GBP,Y
PRD001569,Home Product 1569,Home,Premium,Vertex,942.68,1027.53,INR,Y
PRD001570,Fashion Product 1570,Fashion,Standard,Nova,875.6,844.87,GBP,Y
PRD001571,Electronics Product 1571,Electronics,Premium,Apex,1830.79,1651.68,USD,Y
PRD001572,Home Product 1572,Home,Standard,Vertex,165.86,618.34,GBP,Y
PRD001573,Home Product 1573,Home,Basic,Orion,290.24,819.88,GBP,Y
PRD001574,Fashion Product 1574,Fashion,Premium,Apex,803.87,59.29,GBP,Y
PRD001575,Electronics Product 1575,Electronics,Standard,Orion,2446.51,386.52,INR,Y
PRD001576,Sports Product 1576,Sports,Standard,Vertex,633.92,319.46,INR,Y
PRD001577,Grocery Product 1577,Grocery,Standard,Nova,749.35,1282.84,USD,Y
PRD001578,Home Product 1578,Home,Basic,Vertex,464.28,99.57,USD,Y
PRD001579,Grocery Product 1579,Grocery,Premium,Apex,876.44,756.12,USD,Y
PRD001580,Sports Product 1580,Sports,Premium,Orion,889.96,1248.14,USD,Y
PRD001581,Beauty Product 1581,Beauty,Basic,Apex,199.13,1203.33,GBP,Y
PRD001582,Grocery Product 1582,Grocery,Basic,Vertex,40.4,1614.01,INR,Y
PRD001583,Grocery Product 1583,Grocery,Premium,Orion,660.69,1300.95,USD,Y
PRD001584,Sports Product 1584,Sports,Standard,Zenith,248.13,395.87,INR,Y
PRD001585,Sports Product 1585,Sports,Basic,Apex,1504.35,391.4,INR,Y
PRD001586,Sports Product 1586,Sports,Basic,Nova,928.79,656.74,USD,Y
PRD001587,Beauty Product 1587,Beauty,Premium,Orion,1624.03,822.43,USD,Y
PRD001588,Grocery Product 1588,Grocery,Basic,Orion,1310.31,1377.85,INR,Y
PRD001589,Fashion Product 1589,Fashion,Standard,Vertex,446.35,1072.02,GBP,Y
PRD001590,Fashion Product 1590,Fashion,Standard,Orion,1587.1,1264.66,INR,Y
PRD001591,Electronics Product 1591,Electronics,Premium,Nova,1542.57,742.07,USD,N
PRD001592,Beauty Product 1592,Beauty,Premium,Orion,1260.89,1451.15,GBP,Y
PRD001593,Fashion Product 1593,Fashion,Premium,Apex,1943.32,994.2,INR,Y
PRD001594,Fashion Product 1594,Fashion,Premium,Vertex,2419.2,1645.51,USD,Y
PRD001595,Electronics Product 1595,Electronics,Standard,Apex,1271.36,483.89,GBP,Y
PRD001596,Grocery Product 1596,Grocery,Standard,Apex,15.37,1636.58,INR,Y
