customer_id,segment,annual_spend,last_purchase_date,marketing_opt_in
CUST0000536,Regular,36540.9,2026-02-09,Y
CUST0000537,At Risk,3317.99,2026-05-04,Y
CUST0000538,High Value,4083.45,2026-06-29,N
CUST0000539,High Value,82666.67,2026-03-18,Y
CUST0000540,Regular,12867.19,2026-05-02,Y
CUST0000541,Regular,11628.61,2026-01-21,Y
CUST0000542,Regular,83865.68,2026-05-02,N
CUST0000543,Regular,84035.65,2026-04-14,N
CUST0000544,High Value,96324.08,2026-06-05,Y
CUST0000545,High Value,84949.63,2026-02-04,Y
CUST0000546,At Risk,84006.04,2026-05-20,N
CUST0000547,High Value,43051.13,2026-03-29,Y
CUST0000548,At Risk,50242.2,2026-07-23,N
CUST0000549,High Value,40958.73,2026-06-17,N
CUST0000550,Occasional,11026.77,2026-01-15,N
CUST0000551,High Value,77917.72,2026-05-22,Y
CUST0000552,Occasional,14693.05,2026-06-10,N
CUST0000553,Occasional,25632.63,2026-02-20,N
CUST0000554,Regular,53483.02,2026-03-31,Y
CUST0000555,Regular,8722.89,2026-04-16,Y
CUST0000556,High Value,27972.73,2026-04-19,Y
CUST0000557,High Value,24138.63,2026-02-06,Y
CUST0000558,Regular,25793.27,2026-06-07,N
CUST0000559,At Risk,86863.97,2026-07-13,Y
CUST0000560,Regular,72130.64,2026-01-14,Y
CUST0000561,At Risk,25775.98,2026-06-13,N
CUST0000562,Regular,41230.11,2026-01-29,Y
CUST0000563,High Value,57944.64,2026-02-21,N
CUST0000564,Occasional,87250.29,2026-05-23,Y
CUST0000565,Regular,59864.23,2026-02-23,Y
CUST0000566,At Risk,20618.64,2026-02-26,Y
CUST0000567,At Risk,73989.47,2026-05-21,N
CUST0000568,Regular,75716.64,2026-01-12,Y
CUST0000569,Regular,81983.36,2026-07-11,N
CUST0000570,High Value,22372.54,2026-07-22,N
CUST0000571,At Risk,77772.78,2026-04-08,N
CUST0000572,Occasional,48005.75,2026-05-14,Y
CUST0000573,At Risk,82112.98,2026-03-15,Y
CUST0000574,Regular,98828.46,2026-02-24,Y
CUST0000575,Occasional,45137.49,2026-01-23,Y
CUST0000576,At Risk,7113.11,2026-02-11,N
CUST0000577,Regular,3177.12,2026-05-26,N
CUST0000578,High Value,71297.36,2026-05-14,N
CUST0000579,Regular,37041.24,2026-04-30,N
CUST0000580,High Value,43927.24,2026-07-28,Y
CUST0000581,At Risk,85841.64,2026-02-14,N
CUST0000582,Occasional,83232.02,2026-03-16,Y
CUST0000583,Occasional,34817.55,2026-02-06,N
CUST0000584,Occasional,1588.05,2026-04-24,Y
CUST0000585,At Risk,94275.24,2026-03-03,Y
CUST0000586,Occasional,33763.64,2026-01-09,N
CUST0000587,Occasional,72309.5,2026-04-23,N
CUST0000588,At Risk,18149.8,2026-07-10,Y
CUST0000589,Occasional,1652.76,2026-02-28,N
CUST0000590,Regular,56304.1,2026-06-26,N
CUST0000591,Regular,76334.95,2026-07-22,N
CUST0000592,High Value,46698.39,2026-06-20,Y
CUST0000593,High Value,84000.7,2026-06-14,Y
CUST0000594,At Risk,64643.22,2026-04-20,N
CUST0000595,Regular,40321.1,2026-07-27,Y
CUST0000596,High Value,7996.68,2026-04-11,Y
CUST0000597,Regular,98925.35,2026-06-12,Y
CUST0000598,Regular,86171.66,2026-03-30,Y
CUST0000599,Occasional,92501.28,2026-03-15,Y
CUST0000600,High Value,38917.18,2026-05-05,Y
CUST0000601,Regular,87531.43,2026-02-01,N
CUST0000602,At Risk,15432.64,2026-04-09,Y
CUST0000603,Occasional,40727.23,2026-05-09,Y
CUST0000604,At Risk,46638.43,2026-04-22,Y
CUST0000605,Regular,57203.33,2026-02-05,Y
CUST0000606,Occasional,65964.99,2026-05-26,N
CUST0000607,Occasional,84954.22,2026-06-14,Y
CUST0000608,Regular,4882.89,2026-03-06,Y
CUST0000609,High Value,39838.63,2026-02-05,N
CUST0000610,High Value,85348.06,2026-07-19,Y
CUST0000611,Occasional,18599.69,2026-06-09,N
CUST0000612,Regular,76165.73,2026-04-21,Y
CUST0000613,Occasional,80624.99,2026-05-13,Y
CUST0000614,Regular,76302.46,2026-05-17,N
CUST0000615,High Value,58858.51,2026-06-08,Y
CUST0000616,Regular,42277.15,2026-06-04,Y
CUST0000617,Occasional,22699.19,2026-02-25,Y
CUST0000618,At Risk,77189.71,2026-03-03,Y
CUST0000619,High Value,15920.68,2026-03-04,N
CUST0000620,At Risk,43245.35,2026-01-24,Y
CUST0000621,At Risk,15930.54,2026-04-20,Y
CUST0000622,Occasional,94062.64,2026-05-31,Y
CUST0000623,Regular,46993.46,2026-06-28,N
CUST0000624,High Value,14708.6,2026-04-22,N
CUST0000625,Regular,15511.31,2026-04-09,N
CUST0000626,Occasional,28370.54,2026-05-18,N
CUST0000627,High Value,51432.65,2026-07-18,Y
CUST0000628,Occasional,13714.03,2026-02-11,Y
CUST0000629,High Value,22874.9,2026-07-19,N
CUST0000630,At Risk,92665.25,2026-01-21,Y
CUST0000631,Occasional,38115.39,2026-06-18,Y
CUST0000632,High Value,19066.55,2026-03-22,N
CUST0000633,Regular,91728.69,2026-02-27,N
CUST0000634,Occasional,52277.47,2026-04-16,Y
CUST0000635,Occasional,78416.13,2026-06-21,N
CUST0000636,High Value,24782.89,2026-05-25,N
CUST0000637,Occasional,91900.52,2026-01-10,Y
CUST0000638,High Value,57634.88,2026-05-11,N
CUST0000639,Occasional,75366.49,2026-04-20,Y
CUST0000640,Occasional,9319.08,2026-01-12,N
CUST0000641,Regular,85917.94,2026-06-26,Y
CUST0000642,Occasional,91560.9,2026-04-12,N
CUST0000643,Regular,8724.97,2026-07-16,Y
CUST0000644,Occasional,95451.02,2026-06-17,N
CUST0000645,Regular,7874.41,2026-05-01,Y
CUST0000646,Occasional,28821.78,2026-04-16,Y
CUST0000647,High Value,48385.0,2026-02-07,N
CUST0000648,High Value,7997.55,2026-02-16,N
CUST0000649,Regular,43004.69,2026-02-25,Y
CUST0000650,High Value,25300.72,2026-01-11,Y
CUST0000651,Regular,79587.81,2026-03-24,N
CUST0000652,Regular,42335.07,2026-01-08,Y
CUST0000653,High Value,17082.74,2026-03-05,N
CUST0000654,Regular,95385.93,2026-01-30,N
CUST0000655,High Value,10784.33,2026-07-23,Y
CUST0000656,High Value,78360.33,2026-05-01,N
CUST0000657,High Value,56095.02,2026-06-14,N
CUST0000658,Occasional,63357.6,2026-05-28,Y
CUST0000659,At Risk,63086.36,2026-07-25,N
CUST0000660,Occasional,39311.19,2026-04-25,N
CUST0000661,At Risk,52775.76,2026-04-27,N
CUST0000662,Regular,25804.05,2026-06-10,Y
CUST0000663,High Value,6970.26,2026-03-05,N
CUST0000664,At Risk,49053.58,2026-02-04,N
CUST0000665,Occasional,65907.96,2026-04-01,Y
CUST0000666,High Value,64883.54,2026-07-14,N
CUST0000667,Regular,98400.09,2026-01-06,Y
CUST0000668,Occasional,81050.8,2026-03-02,Y
CUST0000669,At Risk,66977.75,2026-01-19,Y
CUST0000670,High Value,96697.26,2026-05-09,Y
CUST0000671,Regular,45725.56,2026-07-09,N
CUST0000672,Occasional,75818.27,2026-05-25,N
CUST0000673,Occasional,89354.92,2026-06-03,N
CUST0000674,At Risk,44392.57,2026-02-26,Y
CUST0000675,High Value,21154.8,2026-03-10,Y
CUST0000676,Regular,32142.53,2026-02-04,N
CUST0000677,At Risk,51949.6,2026-01-04,N
CUST0000678,Regular,62505.26,2026-01-18,Y
CUST0000679,At Risk,27712.81,2026-04-18,Y
CUST0000680,Occasional,88397.21,2026-06-20,N
CUST0000681,At Risk,52195.79,2026-06-24,N
CUST0000682,Regular,28558.04,2026-06-11,Y
CUST0000683,High Value,45087.94,2026-07-26,N
CUST0000684,High Value,80230.2,2026-06-16,Y
CUST0000685,Regular,6615.89,2026-01-05,Y
CUST0000686,High Value,88743.1,2026-04-27,Y
CUST0000687,Regular,65106.66,2026-05-27,N
CUST0000688,High Value,17009.46,2026-04-17,N
CUST0000689,Occasional,83720.51,2026-03-14,N
CUST0000690,Occasional,14105.92,2026-05-30,Y
CUST0000691,High Value,79061.42,2026-07-24,N
CUST0000692,At Risk,90808.67,2026-07-12,Y
CUST0000693,High Value,60556.47,2026-05-04,Y
CUST0000694,Regular,80335.75,2026-03-11,Y
CUST0000695,Occasional,88466.6,2026-02-07,Y
CUST0000696,Occasional,25279.96,2026-02-15,Y
CUST0000697,Occasional,55214.81,2026-03-30,N
CUST0000698,Occasional,77308.56,2026-04-23,Y
CUST0000699,Occasional,53229.33,2026-06-14,Y
CUST0000700,Regular,82525.38,2026-06-16,N
CUST0000701,Regular,67125.18,2026-05-22,Y
CUST0000702,At Risk,56220.3,2026-01-17,Y
CUST0000703,Occasional,87383.02,2026-07-25,Y
CUST0000704,High Value,64016.02,2026-06-22,N
CUST0000705,Regular,80399.97,2026-05-03,Y
CUST0000706,At Risk,46089.99,2026-05-21,N
CUST0000707,Regular,88046.46,2026-04-17,Y
CUST0000708,Occasional,63107.29,2026-02-04,N
CUST0000709,Regular,5349.96,2026-05-11,Y
CUST0000710,Occasional,50856.0,2026-06-12,N
CUST0000711,Regular,65264.76,2026-02-22,Y
CUST0000712,Regular,81570.18,2026-03-03,Y
CUST0000713,Regular,82555.78,2026-06-17,Y
CUST0000714,Occasional,47819.79,2026-01-12,Y
CUST0000715,Occasional,22176.74,2026-02-01,Y
CUST0000716,At Risk,46710.23,2026-07-19,N
CUST0000717,Occasional,61885.48,2026-03-02,N
CUST0000718,High Value,76110.41,2026-06-08,Y
CUST0000719,Occasional,11541.87,2026-03-01,N
CUST0000720,Regular,60100.0,2026-04-29,N
CUST0000721,Regular,72009.89,2026-02-27,N
CUST0000722,At Risk,62972.63,2026-01-29,Y
CUST0000723,Regular,6627.4,2026-01-20,N
CUST0000724,Regular,38557.62,2026-04-01,N
CUST0000725,At Risk,55151.67,2026-04-21,N
CUST0000726,Occasional,94639.79,2026-04-14,N
CUST0000727,Regular,78055.77,2026-06-17,N
CUST0000728,At Risk,23740.12,2026-06-18,Y
CUST0000729,At Risk,82191.94,2026-01-22,N
CUST0000730,At Risk,49988.36,2026-03-12,N
CUST0000731,Occasional,50190.55,2026-07-21,N
CUST0000732,Occasional,82798.22,2026-05-09,N
CUST0000733,Regular,17644.82,2026-03-26,N
CUST0000734,High Value,13161.21,2026-07-06,Y
CUST0000735,Regular,58347.17,2026-07-10,N
CUST0000736,High Value,54135.12,2026-05-17,Y
CUST0000737,At Risk,41548.35,2026-02-10,Y
CUST0000738,Regular,36661.85,2026-05-28,N
CUST0000739,High Value,44789.46,2026-04-10,Y
CUST0000740,Regular,6241.79,2026-01-21,Y
CUST0000741,At Risk,80710.28,2026-04-07,Y
CUST0000742,Occasional,63887.12,2026-07-10,N
CUST0000743,Occasional,92860.51,2026-05-28,N
CUST0000744,Regular,48653.15,2026-04-19,Y
CUST0000745,Occasional,78100.3,2026-01-22,Y
CUST0000746,Occasional,22656.69,2026-02-07,N
CUST0000747,Occasional,53260.0,2026-03-06,N
CUST0000748,Occasional,96880.08,2026-03-08,Y
CUST0000749,Occasional,42041.82,2026-03-08,Y
CUST0000750,Regular,21470.55,2026-02-09,Y
CUST0000751,High Value,57938.51,2026-06-16,N
CUST0000752,At Risk,35564.94,2026-04-16,Y
CUST0000753,Regular,25005.47,2026-06-12,Y
CUST0000754,Occasional,61749.54,2026-02-11,Y
CUST0000755,At Risk,29464.32,2026-02-21,Y
CUST0000756,High Value,96895.84,2026-02-16,N
CUST0000757,At Risk,45067.88,2026-01-12,N
CUST0000758,High Value,97326.43,2026-07-06,Y
CUST0000759,Occasional,60153.89,2026-01-24,N
CUST0000760,Regular,37355.24,2026-06-05,N
CUST0000761,At Risk,48702.63,2026-04-08,Y
CUST0000762,At Risk,26215.24,2026-02-24,N
CUST0000763,High Value,62482.87,2026-03-27,Y
CUST0000764,At Risk,63020.14,2026-06-28,N
CUST0000765,At Risk,63094.18,2026-04-02,N
CUST0000766,High Value,6248.5,2026-01-30,Y
CUST0000767,At Risk,28700.59,2026-07-03,N
CUST0000768,Regular,91484.52,2026-04-27,N
CUST0000769,Occasional,98804.0,2026-05-08,Y
CUST0000770,High Value,23000.09,2026-07-18,Y
CUST0000771,Occasional,13028.64,2026-04-10,Y
CUST0000772,At Risk,62516.72,2026-06-28,Y
CUST0000773,Occasional,75636.83,2026-06-19,Y
CUST0000774,At Risk,66842.99,2026-04-04,Y
CUST0000775,Occasional,20689.09,2026-02-24,Y
CUST0000776,At Risk,97629.09,2026-05-19,Y
CUST0000777,High Value,51520.43,2026-02-13,N
CUST0000778,At Risk,8398.81,2026-07-14,N
CUST0000779,High Value,69180.65,2026-06-19,N
CUST0000780,High Value,89941.67,2026-05-16,Y
CUST0000781,At Risk,7695.7,2026-05-12,N
CUST0000782,High Value,24795.19,2026-05-17,Y
CUST0000783,Regular,12709.47,2026-07-29,Y
CUST0000784,Occasional,31470.78,2026-07-15,Y
CUST0000785,Regular,35463.43,2026-07-10,N
CUST0000786,Occasional,74055.61,2026-01-26,N
CUST0000787,Regular,83854.19,2026-06-11,N
CUST0000788,Regular,45364.24,2026-07-11,N
CUST0000789,Occasional,51736.73,2026-03-03,N
CUST0000790,Occasional,51563.38,2026-06-17,N
CUST0000791,At Risk,87496.06,2026-02-26,N
CUST0000792,Occasional,38317.52,2026-07-14,Y
CUST0000793,At Risk,25317.95,2026-06-23,Y
CUST0000794,High Value,43412.01,2026-06-02,N
CUST0000795,High Value,74426.49,2026-05-27,Y
CUST0000796,Regular,60732.54,2026-04-09,N
CUST0000797,At Risk,81790.86,2026-04-20,Y
CUST0000798,High Value,24079.63,2026-02-07,Y
CUST0000799,High Value,99522.94,2026-06-25,N
CUST0000800,High Value,42113.26,2026-06-12,Y
CUST0000801,At Risk,23925.73,2026-04-19,Y
CUST0000802,Occasional,87207.5,2026-07-18,N
CUST0000803,Regular,79329.51,2026-06-16,Y
CUST0000804,High Value,88379.36,2026-04-22,Y
CUST0000805,Regular,37626.06,2026-02-11,Y
CUST0000806,Regular,29469.69,2026-07-04,N
CUST0000807,At Risk,50590.94,2026-03-07,N
CUST0000808,At Risk,14880.8,2026-01-22,Y
CUST0000809,Occasional,92410.58,2026-06-11,Y
CUST0000810,High Value,10755.37,2026-03-19,N
CUST0000811,High Value,48738.67,2026-03-19,N
CUST0000812,Occasional,18049.98,2026-02-02,N
CUST0000813,At Risk,28971.67,2026-01-14,N
CUST0000814,Occasional,98394.86,2026-06-06,Y
CUST0000815,At Risk,6366.04,2026-02-07,N
CUST0000816,Occasional,72837.26,2026-05-17,Y
CUST0000817,At Risk,86459.06,2026-07-17,Y
CUST0000818,At Risk,90544.0,2026-06-20,Y
CUST0000819,Occasional,1373.27,2026-05-12,N
CUST0000820,Occasional,47426.8,2026-05-09,N
CUST0000821,Regular,37850.14,2026-02-26,N
CUST0000822,At Risk,42400.42,2026-01-14,Y
CUST0000823,Occasional,63584.83,2026-05-11,N
CUST0000824,Regular,96697.71,2026-06-03,Y
CUST0000825,At Risk,20585.01,2026-05-08,Y
CUST0000826,At Risk,55132.23,2026-04-24,Y
CUST0000827,Occasional,79387.63,2026-03-01,N
CUST0000828,Regular,51141.18,2026-04-30,N
CUST0000829,At Risk,65622.96,2026-02-01,N
CUST0000830,High Value,15649.38,2026-05-28,Y
CUST0000831,Occasional,90894.89,2026-07-01,N
CUST0000832,At Risk,17323.06,2026-06-13,N
CUST0000833,At Risk,97188.51,2026-03-16,N
CUST0000834,High Value,1321.42,2026-07-04,N
CUST0000835,Regular,84926.83,2026-02-09,N
CUST0000836,At Risk,12124.27,2026-03-05,N
CUST0000837,High Value,30067.71,2026-02-06,N
CUST0000838,Regular,27078.35,2026-01-05,N
CUST0000839,Occasional,39142.64,2026-06-16,N
CUST0000840,Occasional,77776.87,2026-07-15,Y
CUST0000841,Regular,85526.77,2026-02-13,Y
CUST0000842,Occasional,9538.86,2026-02-05,Y
CUST0000843,At Risk,55456.87,2026-03-25,N
CUST0000844,Regular,38601.13,2026-02-02,Y
CUST0000845,High Value,29389.71,2026-06-13,N
CUST0000846,Regular,53117.55,2026-01-20,Y
CUST0000847,At Risk,23871.34,2026-05-07,N
CUST0000848,High Value,53928.56,2026-01-12,N
CUST0000849,High Value,43340.5,2026-01-22,Y
CUST0000850,High Value,91289.18,2026-07-13,Y
CUST0000851,High Value,70379.92,2026-02-06,N
CUST0000852,Regular,10693.0,2026-06-28,Y
CUST0000853,Regular,16770.12,2026-06-25,N
CUST0000854,At Risk,35051.5,2026-02-06,Y
CUST0000855,High Value,21072.69,2026-03-18,Y
CUST0000856,Regular,1201.12,2026-06-10,N
CUST0000857,Occasional,50174.77,2026-05-06,Y
CUST0000858,Regular,86915.0,2026-04-04,N
CUST0000859,Regular,85639.93,2026-06-06,N
CUST0000860,Regular,30984.23,2026-04-09,N
CUST0000861,Occasional,62552.34,2026-05-20,N
CUST0000862,Regular,28751.08,2026-05-21,N
CUST0000863,Regular,16147.08,2026-07-02,N
CUST0000864,Occasional,18708.62,2026-04-07,N
CUST0000865,High Value,27156.18,2026-01-23,Y
CUST0000866,At Risk,74600.11,2026-07-29,Y
CUST0000867,Occasional,18628.38,2026-01-11,Y
CUST0000868,Occasional,30257.0,2026-01-29,Y
CUST0000869,Occasional,23953.35,2026-03-18,Y
CUST0000870,Regular,16646.94,2026-02-10,Y
CUST0000871,High Value,203.84,2026-01-08,Y
CUST0000872,Regular,5219.64,2026-06-11,N
CUST0000873,Occasional,83058.76,2026-05-05,Y
CUST0000874,Regular,11505.15,2026-01-25,Y
CUST0000875,Occasional,15593.81,2026-01-25,Y
CUST0000876,At Risk,66402.78,2026-04-02,N
CUST0000877,Regular,18022.36,2026-03-04,N
CUST0000878,Occasional,40679.55,2026-07-23,Y
CUST0000879,At Risk,55940.14,2026-07-13,Y
CUST0000880,Occasional,78747.53,2026-06-21,N
CUST0000881,Occasional,57188.51,2026-05-11,Y
CUST0000882,Regular,33328.15,2026-03-25,Y
CUST0000883,High Value,37130.48,2026-07-04,Y
CUST0000884,Occasional,8816.48,2026-03-23,Y
CUST0000885,Occasional,85586.01,2026-06-24,N
CUST0000886,Regular,15583.24,2026-07-10,N
CUST0000887,At Risk,74182.63,2026-07-22,Y
CUST0000888,Occasional,17016.61,2026-02-26,Y
CUST0000889,At Risk,26629.83,2026-06-28,N
CUST0000890,High Value,42150.42,2026-07-28,Y
CUST0000891,Occasional,63316.72,2026-02-23,N
CUST0000892,Occasional,13146.3,2026-04-13,N
CUST0000893,Regular,33366.68,2026-04-23,Y
CUST0000894,High Value,96478.99,2026-05-18,Y
CUST0000895,High Value,10878.9,2026-04-21,Y
CUST0000896,Occasional,80174.97,2026-04-04,Y
CUST0000897,At Risk,62007.67,2026-01-27,Y
CUST0000898,Occasional,63894.77,2026-05-01,Y
CUST0000899,Regular,79916.82,2026-05-07,N
CUST0000900,Regular,47464.11,2026-03-28,Y
CUST0000901,Occasional,53520.91,2026-05-11,N
CUST0000902,At Risk,20872.04,2026-04-25,N
CUST0000903,At Risk,98216.9,2026-02-25,N
CUST0000904,High Value,75573.38,2026-01-10,N
CUST0000905,High Value,47053.73,2026-02-09,N
CUST0000906,At Risk,12565.57,2026-02-26,Y
CUST0000907,Regular,79313.14,2026-07-26,N
CUST0000908,At Risk,36741.49,2026-04-17,Y
CUST0000909,Regular,12277.99,2026-01-25,N
CUST0000910,High Value,78932.36,2026-01-24,N
CUST0000911,At Risk,49783.35,2026-04-19,N
CUST0000912,High Value,79349.87,2026-07-05,Y
CUST0000913,At Risk,68314.43,2026-07-30,Y
CUST0000914,Regular,16921.57,2026-02-28,Y
CUST0000915,Regular,49710.35,2026-06-27,N
CUST0000916,Regular,14550.18,2026-02-27,Y
CUST0000917,Occasional,94630.29,2026-04-11,Y
CUST0000918,High Value,64703.68,2026-07-01,Y
CUST0000919,At Risk,5786.27,2026-06-29,N
CUST0000920,At Risk,77393.72,2026-03-22,N
CUST0000921,High Value,68828.83,2026-04-08,N
CUST0000922,Occasional,59087.3,2026-06-21,N
CUST0000923,Regular,51895.89,2026-04-21,N
CUST0000924,High Value,56989.83,2026-05-01,Y
CUST0000925,Occasional,61769.62,2026-06-22,N
CUST0000926,At Risk,11797.95,2026-05-06,N
CUST0000927,At Risk,32936.51,2026-03-07,N
CUST0000928,At Risk,67314.09,2026-07-27,Y
CUST0000929,Regular,82761.02,2026-05-03,Y
CUST0000930,At Risk,41677.51,2026-06-14,Y
CUST0000931,At Risk,89551.6,2026-05-21,N
CUST0000932,Occasional,23314.07,2026-02-13,N
CUST0000933,Occasional,40841.27,2026-03-31,Y
CUST0000934,High Value,74703.37,2026-02-09,N
CUST0000935,At Risk,6479.69,2026-05-14,N
CUST0000936,Occasional,59373.28,2026-04-06,N
CUST0000937,High Value,30710.27,2026-05-08,Y
CUST0000938,High Value,58813.79,2026-02-16,N
CUST0000939,Occasional,70806.9,2026-04-09,N
CUST0000940,Occasional,20656.63,2026-07-13,N
CUST0000941,High Value,27986.63,2026-04-24,N
CUST0000942,At Risk,7100.22,2026-01-10,N
CUST0000943,Regular,70434.07,2026-06-20,Y
CUST0000944,Regular,45002.15,2026-06-12,N
CUST0000945,Occasional,35661.09,2026-04-17,Y
CUST0000946,Regular,81295.56,2026-02-08,N
CUST0000947,High Value,21875.69,2026-07-01,Y
CUST0000948,At Risk,14286.49,2026-01-13,Y
CUST0000949,Occasional,16988.54,2026-06-12,Y
CUST0000950,At Risk,29254.15,2026-05-06,Y
CUST0000951,At Risk,35530.52,2026-04-12,Y
CUST0000952,High Value,53415.98,2026-03-26,N
CUST0000953,Occasional,72684.64,2026-03-12,Y
CUST0000954,Regular,52963.62,2026-03-03,N
CUST0000955,Regular,21927.7,2026-05-16,N
CUST0000956,At Risk,8319.45,2026-03-09,Y
CUST0000957,High Value,38595.66,2026-01-01,Y
CUST0000958,Regular,56792.47,2026-07-02,N
CUST0000959,At Risk,18935.65,2026-06-14,N
CUST0000960,Regular,44836.77,2026-02-19,Y
CUST0000961,Occasional,24207.49,2026-05-18,Y
CUST0000962,Regular,22924.03,2026-06-26,Y
CUST0000963,Occasional,33822.12,2026-02-05,Y
CUST0000964,High Value,81217.49,2026-04-08,N
CUST0000965,Occasional,45180.71,2026-07-16,Y
CUST0000966,Occasional,31590.1,2026-04-01,N
CUST0000967,Occasional,70714.59,2026-07-27,N
CUST0000968,Regular,53053.32,2026-07-03,Y
CUST0000969,High Value,17932.83,2026-07-29,Y
CUST0000970,High Value,19902.96,2026-04-22,Y
CUST0000971,Occasional,88808.24,2026-03-23,Y
CUST0000972,High Value,70949.86,2026-07-21,N
CUST0000973,Regular,19814.24,2026-02-01,N
CUST0000974,Occasional,21653.08,2026-01-25,N
CUST0000975,Occasional,28928.29,2026-06-28,Y
CUST0000976,Regular,92122.39,2026-03-05,N
CUST0000977,Occasional,42382.46,2026-03-02,Y
CUST0000978,Regular,80097.61,2026-06-02,Y
CUST0000979,Occasional,4556.57,2026-04-26,N
CUST0000980,High Value,72308.48,2026-05-25,N
CUST0000981,At Risk,42661.67,2026-04-05,N
CUST0000982,Occasional,5431.58,2026-07-06,Y
CUST0000983,Regular,9968.23,2026-04-14,N
CUST0000984,At Risk,78169.67,2026-03-09,Y
CUST0000985,High Value,29587.99,2026-06-08,N
CUST0000986,At Risk,62988.5,2026-02-14,Y
CUST0000987,Regular,75724.73,2026-07-07,N
CUST0000988,At Risk,59036.22,2026-07-14,Y
CUST0000989,At Risk,82192.93,2026-05-11,N
CUST0000990,High Value,82350.51,2026-05-24,N
CUST0000991,At Risk,93580.39,2026-01-18,N
CUST0000992,At Risk,8541.36,2026-07-25,Y
CUST0000993,Regular,41577.64,2026-01-23,Y
CUST0000994,Occasional,63413.32,2026-02-21,N
CUST0000995,Regular,8393.99,2026-04-19,N
CUST0000996,At Risk,23485.79,2026-05-07,Y
CUST0000997,Regular,87952.29,2026-02-06,N
CUST0000998,Occasional,72093.34,2026-05-25,N
CUST0000999,Regular,84658.06,2026-05-16,Y
CUST0001000,At Risk,4290.68,2026-01-19,Y
CUST0001001,High Value,95429.81,2026-07-26,Y
CUST0001002,Regular,39627.65,2026-07-05,Y
CUST0001003,Occasional,40471.62,2026-05-21,Y
CUST0001004,Regular,32691.08,2026-04-15,Y
CUST0001005,High Value,71985.12,2026-04-06,Y
CUST0001006,High Value,26269.11,2026-03-31,N
CUST0001007,Occasional,80558.85,2026-04-14,Y
CUST0001008,High Value,3492.63,2026-03-17,N
CUST0001009,At Risk,11841.4,2026-04-19,N
CUST0001010,Regular,23854.21,2026-07-26,N
CUST0001011,At Risk,14245.93,2026-07-17,N
CUST0001012,High Value,45638.33,2026-05-08,Y
CUST0001013,Occasional,3924.14,2026-03-25,N
CUST0001014,Regular,51382.07,2026-02-24,N
CUST0001015,High Value,57153.11,2026-04-17,Y
